hb,cancer_site_icd10code,cancer_site,sex,sex_qf,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,easr,easr_lower95pc_confidence_interval,easr_lower95pc_confidence_interval_qf,easr_upper95pc_confidence_interval,easr_upper95pc_confidence_interval_qf,wasr,wasr_lower95pc_confidence_interval,wasr_lower95pc_confidence_interval_qf,wasr_upper95pc_confidence_interval,wasr_upper95pc_confidence_interval_qf,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C71,Malignant brain cancer,Male,NA,2007,4,7.35902860822371,2.00508761590714,18.8420360139889,7.44427538271017,NA,z,NA,z,5.5120030155644,NA,z,NA,z,75.5103593433921,20.574031499611,193.336510281737
S08000016,C71,Malignant brain cancer,Male,NA,2008,5,9.11543790563699,2.95975787595424,21.2723913062836,12.3891834162008,NA,z,NA,z,6.91683136482455,NA,z,NA,z,83.732544354799,27.1877292340006,195.403826675682
S08000016,C71,Malignant brain cancer,Male,NA,2009,5,9.10564367795159,2.95657771688445,21.2495348460649,8.5869878932119,NA,z,NA,z,4.93282754583867,NA,z,NA,z,91.4602255441581,29.6968862816204,213.437656739797
S08000016,C71,Malignant brain cancer,Male,NA,2010,5,9.10067162956626,2.95496330630753,21.2379317437299,8.03805093936618,NA,z,NA,z,5.34832637093126,NA,z,NA,z,89.7645019110423,29.1462894336672,209.480403446607
S08000016,C71,Malignant brain cancer,Male,NA,2011,4,7.24703324576501,1.97457264901952,18.5552834050253,6.69613713229338,NA,z,NA,z,3.72130089261258,NA,z,NA,z,68.1611112260824,18.5716087382999,174.519516208994
S08000016,C71,Malignant brain cancer,Male,NA,2012,12,21.7458275193447,11.236386402918,37.985584415811,20.5873928672936,NA,z,NA,z,11.6444380410307,NA,z,NA,z,186.185717665441,96.2048772129929,325.228979633334
S08000016,C71,Malignant brain cancer,Male,NA,2013,3,5.42387590171937,1.11853360614634,15.8508670422562,5.25904582536109,NA,z,NA,z,2.49358245114304,NA,z,NA,z,50.0702566263722,10.3256906536551,146.32653750516
S08000016,C71,Malignant brain cancer,Male,NA,2014,11,19.8846689202625,9.92635508096104,35.5791654102604,18.3009873133522,NA,z,NA,z,9.19800266849072,NA,z,NA,z,165.251022861359,82.492715216513,295.679726938165
S08000016,C71,Malignant brain cancer,Male,NA,2015,2,3.61840319866843,0.438205414115327,13.0709164831364,3.39283345404862,NA,z,NA,z,0.764146493976178,NA,z,NA,z,34.5265955912388,4.1813309043666,124.721934688258
S08000016,C71,Malignant brain cancer,Male,NA,2016,5,9.00641256574681,2.9243576448563,21.0179625321037,7.22270887689914,NA,z,NA,z,3.78478351481744,NA,z,NA,z,86.3204922660182,28.0280288764406,201.443233802101
S08000016,C71,Malignant brain cancer,Male,NA,2017,6,10.7548082955421,3.94682509722499,23.4086899254668,9.18565600313858,NA,z,NA,z,5.98276071150203,NA,z,NA,z,92.567322206698,33.9705758046607,201.480089948748
S08000016,C71,Malignant brain cancer,Male,NA,2018,9,16.0745860794085,7.35032434474331,30.5145715255124,13.0099832405379,NA,z,NA,z,8.57722281167194,NA,z,NA,z,144.661802699014,66.148587893975,274.613162893404
S08000016,C71,Malignant brain cancer,Female,NA,1994,1,1.82020058610459,0.0460834889318879,10.1415085657527,1.93361263293587,NA,z,NA,z,1.28907508862391,NA,z,NA,z,28.0799820498821,0.710923593741223,156.451646405909
S08000016,C71,Malignant brain cancer,Female,NA,1995,4,7.25557772537638,1.97690073213554,18.5771606664315,8.36483620401585,NA,z,NA,z,5.12764629796752,NA,z,NA,z,118.9486872642,32.4095138718897,304.555882109793
S08000016,C71,Malignant brain cancer,Female,NA,1996,7,12.7157129881926,5.11237611538577,26.199228631612,12.5503501107503,NA,z,NA,z,10.4357532723568,NA,z,NA,z,191.450500721372,76.9730307750296,394.46120281996
S08000016,C71,Malignant brain cancer,Female,NA,1997,2,3.63147764825507,0.439788790616198,13.1181458904818,3.13504848149369,NA,z,NA,z,0.973750334301512,NA,z,NA,z,56.4133670859305,6.83192047105954,203.784478740253
S08000016,C71,Malignant brain cancer,Female,NA,1998,6,10.890082764629,3.99646844324606,23.7031254946252,10.6379142703244,NA,z,NA,z,4.75099738436361,NA,z,NA,z,173.866400992647,63.8059048701408,378.433957858715
S08000016,C71,Malignant brain cancer,Female,NA,1999,6,10.9321478026383,4.01190557082365,23.7946833731483,10.3032109704691,NA,z,NA,z,6.4455871823445,NA,z,NA,z,164.012882729049,60.1898373299269,356.98699689307
S08000016,C71,Malignant brain cancer,Female,NA,2000,1,1.81336815000181,0.045910506626573,10.1034406682967,1.81554103122731,NA,z,NA,z,0.726216412490922,NA,z,NA,z,23.4661091462667,0.59411044550357,130.744791935848
S08000016,C71,Malignant brain cancer,Female,NA,2001,7,12.6164771191176,5.07247814919861,25.9947648139113,11.5967861511234,NA,z,NA,z,5.88713151991743,NA,z,NA,z,194.286519446244,78.1132573911295,400.304485304037
S08000016,C71,Malignant brain cancer,Female,NA,2002,4,7.18687676303071,1.9581820321367,18.4012589169443,6.59932091809303,NA,z,NA,z,2.99794904399933,NA,z,NA,z,108.922703518499,29.6777707416446,278.885381712353
S08000016,C71,Malignant brain cancer,Female,NA,2003,4,7.13063320022818,1.94285755423974,18.2572530579786,7.17737904611968,NA,z,NA,z,4.51573766339646,NA,z,NA,z,121.043505775259,32.9802814116982,309.919449494764
S08000016,C71,Malignant brain cancer,Female,NA,2004,11,19.4445917519577,9.70667014413187,34.791745794315,17.9081643185037,NA,z,NA,z,8.23703627879528,NA,z,NA,z,283.843180387056,141.693492968351,507.873855283286
S08000016,C71,Malignant brain cancer,Female,NA,2005,6,10.5366676032593,3.86677130775999,22.9338894747799,9.82597922122147,NA,z,NA,z,5.71641538531248,NA,z,NA,z,170.768135209564,62.6688959328814,371.690337607211
S08000016,C71,Malignant brain cancer,Female,NA,2006,2,3.49742065226895,0.423553866475413,12.6338859276453,3.16350423077087,NA,z,NA,z,2.35230926358191,NA,z,NA,z,53.9003462508287,6.52758198934157,194.706583422207
S08000016,C71,Malignant brain cancer,Female,NA,2007,4,6.91503154983145,1.88411336092372,17.7052272027032,6.49803160588584,NA,z,NA,z,2.9851757476545,NA,z,NA,z,99.2813018396274,27.0508132808884,254.199564150016
S08000016,C71,Malignant brain cancer,Female,NA,2008,6,10.2550078621727,3.76340714687026,22.3208347961282,9.75661058479459,NA,z,NA,z,8.70780105997329,NA,z,NA,z,132.325194990726,48.5610144070228,288.016241084352
S08000016,C71,Malignant brain cancer,Female,NA,2009,4,6.81674875168288,1.85733460629241,17.4535842045769,5.95587570092619,NA,z,NA,z,3.1082349396709,NA,z,NA,z,89.7437579761294,24.4521535793212,229.779663844124
S08000016,C71,Malignant brain cancer,Female,NA,2010,0,0,0,5.09833774154426,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C71,Malignant brain cancer,Female,NA,2011,4,6.8160518019937,1.85714471095906,17.4517997365659,5.98031829686168,NA,z,NA,z,3.07261140568047,NA,z,NA,z,95.4861174042487,26.0167532552271,244.482384666405
S08000016,C71,Malignant brain cancer,Female,NA,2012,2,3.4166424654492,0.413771253299563,12.3420873425764,3.65643941388888,NA,z,NA,z,3.13409092619047,NA,z,NA,z,49.0155197634474,5.93600683968103,177.060910581029
S08000016,C71,Malignant brain cancer,Female,NA,2013,8,13.6591029384145,5.89703115427701,26.9138780245408,12.589131070482,NA,z,NA,z,13.1753765656416,NA,z,NA,z,162.480190144774,70.1474136007793,320.150747723132
S08000016,C71,Malignant brain cancer,Female,NA,2014,10,17.0296827370106,8.16639480957823,31.3181928816229,15.2569176125602,NA,z,NA,z,10.2043066853528,NA,z,NA,z,222.042866040951,106.478184986962,408.344736308315
S08000016,C71,Malignant brain cancer,Female,NA,2015,2,3.40384975407186,0.412221996602898,12.2958756705141,3.01154298338386,NA,z,NA,z,2.36769299085418,NA,z,NA,z,44.201600217673104,5.35301884960568,159.671377993144
S08000016,C71,Malignant brain cancer,Female,NA,2016,7,11.8615921645711,4.76897524573807,24.439413294646,9.11032352448443,NA,z,NA,z,4.07245158762143,NA,z,NA,z,165.095170467991,66.3768211070695,340.159149634963
S08000016,C71,Malignant brain cancer,Female,NA,2017,5,8.44152555249785,2.74094036926343,19.6997046805265,6.88897702137486,NA,z,NA,z,4.15491632111854,NA,z,NA,z,105.195198882277,34.1565947382355,245.49050274176
S08000016,C71,Malignant brain cancer,Female,NA,2018,3,5.06064337646126,1.04362632697762,14.7893474633396,3.89938552273523,NA,z,NA,z,1.85954007633178,NA,z,NA,z,62.202132644453,12.8275751505925,181.781027471417
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,1994,0,0,0,2.8409030569502,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,1995,0,0,0,2.82776314286765,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,1996,0,0,0,2.82990012616096,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,1997,0,0,0,2.82722940124008,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,1998,0,0,0,2.82509644808939,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,1999,0,0,0,2.83123738167847,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2000,8,7.52941176470588,3.25066557811624,14.8359427954761,7.30205469020399,NA,z,NA,z,4.03133091884797,NA,z,NA,z,91.4320538541473,39.473871198457,180.157595711729
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2001,13,12.1552127162225,6.47213884151828,20.7857839346974,11.154680970327,NA,z,NA,z,6.83833911252205,NA,z,NA,z,131.167860758493,69.8413615782224,224.301036646095
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2002,17,15.8095415232958,9.20964053715921,25.3126074731764,15.3507309529897,NA,z,NA,z,11.0504259573068,NA,z,NA,z,168.733928691402,98.2937315026267,270.15936534774397
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2003,5,4.61297167635391,1.49781934691246,10.7651370784414,4.42089238710126,NA,z,NA,z,2.16227852919139,NA,z,NA,z,53.1652080400613,17.2625983361708,124.069860495542
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2004,15,13.7048880767474,7.67052182072482,22.6041287085298,12.8052350300058,NA,z,NA,z,7.84211474966854,NA,z,NA,z,137.76680009652,77.1070322058835,227.225385840809
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2005,19,17.2335600907029,10.3757289472714,26.9123388404405,17.6009060593929,NA,z,NA,z,11.1182310641216,NA,z,NA,z,175.160050737677,105.457792776369,273.534116685744
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2006,18,16.236694930543,9.62289444380257,25.6609780511708,15.590449209856,NA,z,NA,z,9.19044112955639,NA,z,NA,z,164.442760601587,97.4592017701746,259.890457295802
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2007,18,16.042780748663102,9.50796860998175,25.3545100423601,15.2864973305813,NA,z,NA,z,8.37514900243388,NA,z,NA,z,138.949908978127,82.3505222455868,219.600761100255
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2008,11,9.70359915314044,4.84400173538889,17.3624192954322,8.90863449202626,NA,z,NA,z,5.87442477106085,NA,z,NA,z,80.8102971827236,40.3402091958548,144.591943765613
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2009,14,12.3250286116736,6.73820783193996,20.6793037431425,11.0960805682997,NA,z,NA,z,7.02391759348251,NA,z,NA,z,95.9147707053678,52.4374976747317,160.928687418345
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2010,12,10.5540897097625,5.45345216246457,18.4358707547731,9.85750479345851,NA,z,NA,z,5.82179655412454,NA,z,NA,z,83.7464170032458,43.2729957262497,146.288136874469
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2011,8,7.02493853178785,3.03286984259616,13.8419294170998,6.5932161494317,NA,z,NA,z,3.60509382617285,NA,z,NA,z,56.9782507745044,24.5991644874786,112.269868549267
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2012,15,13.1902919451284,7.38250627223296,21.7553806467515,14.6454598361782,NA,z,NA,z,10.6004572845419,NA,z,NA,z,94.6686671276725,52.9853343475161,156.141569667364
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2013,14,12.2936424306287,6.72104871470021,20.6266430644851,10.3808132361012,NA,z,NA,z,6.13722933019153,NA,z,NA,z,94.1261635400042,51.4596494936328,157.92770851476
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2014,9,7.89196773062084,3.60871018710832,14.9814130580666,7.26961454466793,NA,z,NA,z,3.68964321035321,NA,z,NA,z,61.4181853563565,28.0843053005939,116.590847239576
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2015,20,17.5392440585811,10.7134259277418,27.0879399304346,16.1389091819368,9.72098415679112,NA,24.1572250482618,NA,12.1885643314825,6.18087594639805,NA,20.2018361169507,NA,127.858962288062,78.0995758480766,197.467797269873
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2016,19,16.5895398585523,9.98798669725551,25.9066214717416,14.9387772838979,NA,z,NA,z,9.76334465893083,NA,z,NA,z,123.745409137123,74.5028199001462,193.243784982291
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2017,21,18.2576943140323,11.3018005425806,27.9088251912218,17.6873822460296,10.6628719303891,NA,26.4605665231862,NA,11.538860095651,5.99663092230659,NA,18.8646153020309,NA,143.113370467257,88.5894319500277,218.763989044743
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2018,14,12.1453977617767,6.64000197475544,20.377913699866,11.0764515658978,NA,z,NA,z,5.51217209148366,NA,z,NA,z,117.028283614125,63.9804516526887,196.353574473894
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,1994,0,0,0,5.93085124735996,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,1995,0,0,0,5.89595015460341,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,1996,0,0,0,5.89595015460341,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,1997,0,0,0,5.88714434923946,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,1998,0,0,0,5.88044180581421,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,1999,0,0,0,5.88252027167653,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2000,2,3.91358797745773,0.473953660269186,14.1372253986458,4.13442672318337,NA,z,NA,z,2.4974853102796,NA,z,NA,z,55.7497261009254,6.75155046896439,201.387179320172
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2001,1,1.9429925971982,0.0491923134907609,10.8256618628226,2.05338809034908,NA,z,NA,z,1.36892539356605,NA,z,NA,z,24.5922990023609,0.622623104034018,137.019520204497
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2002,5,9.6389258381046,3.12973298270472,22.4940375133936,10.0334491446985,NA,z,NA,z,8.8608488122338,NA,z,NA,z,133.669234439089,43.402036577882,311.939403244825
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2003,2,3.82453053887635,0.463168391295301,13.8155193095268,3.93838588057668,NA,z,NA,z,2.88753140035837,NA,z,NA,z,50.0641347526218,6.06299897968018,180.848868471269
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2004,6,11.3466593543751,4.16402400478612,24.6969005134717,11.0060805731185,NA,z,NA,z,7.86558160302648,NA,z,NA,z,141.405280763368,51.8932458543535,307.779765129361
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2005,7,13.131730011631,5.2796365353241,27.0563826993254,14.7353723108969,NA,z,NA,z,9.87473593715847,NA,z,NA,z,167.740035683906,67.4401940984869,345.608582832764
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2006,5,9.31532370749884,3.02466025173437,21.7388580890967,8.88695383468334,NA,z,NA,z,5.17594735298783,NA,z,NA,z,130.71479178309,42.4427370894018,305.044719640921
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2007,7,12.8783000643915,5.17774455251562,26.5342201484728,13.6037895173517,NA,z,NA,z,7.51632968281215,NA,z,NA,z,149.713332416509,60.1925244389906,308.466684394563
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2008,4,7.29235032450959,1.98692002775892,18.6713131251435,7.11161823811177,NA,z,NA,z,3.53998271778255,NA,z,NA,z,77.5033115163955,21.1170438907735,198.43925938315
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2009,9,16.3901586203129,7.49462420531102,31.1136265072921,14.9608584831942,NA,z,NA,z,10.217903425502,NA,z,NA,z,161.17353148475,73.6988017201999,305.957567443119
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2010,5,9.10067162956626,2.95496330630753,21.2379317437299,9.08638181783463,NA,z,NA,z,4.9009275209186,NA,z,NA,z,88.8783918330613,28.8585719033174,207.412518116864
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2011,4,7.24703324576501,1.97457264901952,18.5552834050253,7.01253386867347,NA,z,NA,z,3.60700455581745,NA,z,NA,z,74.4181608589617,20.2764441722841,190.540048374378
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2012,8,14.4972183462298,6.25886989969466,28.5652994947598,18.2845254804829,NA,z,NA,z,11.7946575985912,NA,z,NA,z,129.885659108772,56.075408591008,255.926527690137
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2013,7,12.6557104373452,5.08825197794266,26.0756004442197,10.8155267119334,NA,z,NA,z,6.73168342970778,NA,z,NA,z,116.384776739471,46.792716487851,239.79712170823
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,NA,2014,6,10.8461830474159,3.98035802073582,23.6075742918684,9.85454875794741,NA,z,NA,z,4.54279152261821,NA,z,NA,z,103.783138406917,38.0865826779061,225.8922000001
